condition_index,c0,c1,c2,method,estimate,std_error,normalized_ess,error,absolute_error,evaluations,covered_95,seconds,q_value
142,0.8307105815038085,0.9179596984758973,0.844255612231791,nf_pure,0.9994306890192178,0.001060169499242419,0.47053504254763245,-0.0005693109807821672,0.0005693109807821672,1000000,True,9.387157296994701,
142,0.8307105815038085,0.9179596984758973,0.844255612231791,vegas,1.8277742714655943e-10,1.6368510527171184e-10,,-0.9999999998172225,0.9999999998172225,995068,False,2.3172853459836915,0.4583851570430483
143,0.2105001714080572,0.22924531437456608,0.08451220020651817,nf_pure,1.0005988753287387,0.0017021641590369541,0.2568122254228057,0.0005988753287387016,0.0005988753287387016,1000000,True,9.394054447009694,
143,0.2105001714080572,0.22924531437456608,0.08451220020651817,vegas,4.710876058586284e-13,4.3210130138289623e-13,,-0.9999999999995289,0.9999999999995289,995101,False,2.3347077300131787,0.2970722480693466
144,0.2380763152614236,0.8891244549304247,0.6110658198595047,nf_pure,0.9973995178519042,0.00113138332268669,0.43730917904312433,-0.0026004821480958284,0.0026004821480958284,1000000,False,9.37240821699379,
144,0.2380763152614236,0.8891244549304247,0.6110658198595047,vegas,3.382413063066988e-12,2.0223494537120932e-12,,-0.9999999999966176,0.9999999999966176,995079,False,2.2549828499904834,0.5934877331168811
145,0.8660997003316879,0.2023479351773858,0.32002991158515215,nf_pure,0.9993263782322581,0.0008913222040028117,0.5569396500490954,-0.0006736217677418832,0.0006736217677418832,1000000,True,9.390267962997314,
145,0.8660997003316879,0.2023479351773858,0.32002991158515215,vegas,1.6330436208803403e-15,1.4136867562602513e-15,,-0.9999999999999983,0.9999999999999983,995025,False,2.236386664008023,0.4686808628172173
146,0.5625282609835267,0.5299654472619295,0.9333722470328212,nf_pure,1.0009485148408437,0.0005554971318446462,0.7645303686287017,0.0009485148408436839,0.0009485148408436839,1000000,True,9.399013603979256,
146,0.5625282609835267,0.5299654472619295,0.9333722470328212,vegas,2.013853791366981e-10,1.5124869324332863e-10,,-0.9999999997986146,0.9999999997986146,995074,False,2.2870839489914943,0.351256411210794
147,0.44256580621004105,0.34368006978183985,0.13847055844962597,nf_pure,0.999791097375573,0.0005702930283913915,0.7545062516053818,-0.0002089026244269654,0.0002089026244269654,1000000,True,9.408917719003512,
147,0.44256580621004105,0.34368006978183985,0.13847055844962597,vegas,4.793128668081985e-16,4.773591739373222e-16,,-0.9999999999999996,0.9999999999999996,995099,False,2.279249680985231,0.43794977552716785
148,0.37425288278609514,0.70615478977561,0.41833871975541115,nf_pure,0.9968015355431872,0.0006175109894175361,0.722663004050193,-0.0031984644568128218,0.0031984644568128218,1000000,False,9.36679644198739,
148,0.37425288278609514,0.70615478977561,0.41833871975541115,vegas,2.0963146771740445e-13,1.4095120162396451e-13,,-0.9999999999997904,0.9999999999997904,995068,False,2.2272292409907095,0.5528928074273187
149,0.7442196272313595,0.3929170062765479,0.6508108759298921,nf_pure,0.9996391096849202,0.0007619268460664178,0.632530367792513,-0.0003608903150797982,0.0003608903150797982,1000000,True,9.397976392006967,
149,0.7442196272313595,0.3929170062765479,0.6508108759298921,vegas,5.3256064995384276e-11,5.2940452098220534e-11,,-0.9999999999467439,0.9999999999467439,995083,False,2.231167865014868,0.43837805611862146
150,0.9501382457092404,0.816176813095808,0.09972450789064169,nf_pure,0.9982103624571051,0.001029824033965198,0.4844154559546236,-0.0017896375428948508,0.0017896375428948508,1000000,True,9.395417052000994,
150,0.9501382457092404,0.816176813095808,0.09972450789064169,vegas,4.418357420857284e-19,3.665846515376705e-19,,-1.0,1.0,995097,False,2.2368253780005034,0.4766676705640561
151,0.07211915031075478,0.0024459799751639366,0.8281897399574518,nf_pure,0.9991871784301363,0.0016208937159475061,0.2753627927054085,-0.0008128215698637309,0.0008128215698637309,1000000,True,9.367075995978666,
151,0.07211915031075478,0.0024459799751639366,0.8281897399574518,vegas,2.0697479953129907e-11,1.31912936594042e-11,,-0.9999999999793026,0.9999999999793026,995071,False,2.2965242540230975,0.0690539180890816
152,0.05770805478096008,0.6184840966016054,0.032298668287694454,nf_pure,1.0003097858614973,0.0015563935787295635,0.2923240803976453,0.0003097858614973248,0.0003097858614973248,1000000,True,9.384177226980682,
152,0.05770805478096008,0.6184840966016054,0.032298668287694454,vegas,2.9492905472423873e-19,2.8919903561548043e-19,,-1.0,1.0,995103,False,2.3323753839940764,0.4407830934508957
153,0.9357881853356957,0.3047525444999337,0.77256846614182,nf_pure,0.9990672299164333,0.0023764902522499048,0.15018946323060922,-0.0009327700835667363,0.0009327700835667363,1000000,True,9.393018527014647,
153,0.9357881853356957,0.3047525444999337,0.77256846614182,vegas,8.456964301033421e-10,7.405241452828609e-10,,-0.9999999991543036,0.9999999991543036,995099,False,2.3335310570255388,0.4658185072246922
154,0.6336478814482689,0.9780655223876238,0.4799049608409405,nf_pure,1.000227343445137,0.0008297500913687954,0.5923566062694312,0.0002273434451369738,0.0002273434451369738,1000000,True,9.396801208000397,
154,0.6336478814482689,0.9780655223876238,0.4799049608409405,vegas,5.2275503398682984e-08,4.1405312913819384e-08,,-0.9999999477244966,0.9999999477244966,995013,False,2.314850569004193,0.4929537151474267
155,0.26362010184675455,0.16482892725616693,0.7161975214257836,nf_pure,1.0013200667288462,0.0023942713652967827,0.14886644245673544,0.0013200667288462142,0.0013200667288462142,1000000,True,9.393420320004225,
155,0.26362010184675455,0.16482892725616693,0.7161975214257836,vegas,1.5827538363740207e-08,1.1885515581236019e-08,,-0.9999999841724616,0.9999999841724616,995074,False,2.233398718992248,0.5114701861946394
156,0.42957187816500664,0.7853984348475933,0.9968610955402255,nf_pure,1.0090845486675506,0.010528322013504853,0.009102600486444502,0.009084548667550596,0.009084548667550596,1000000,True,9.384340588992927,
156,0.42957187816500664,0.7853984348475933,0.9968610955402255,vegas,2.656026276042662e-11,1.7488332363274027e-11,,-0.9999999999734397,0.9999999999734397,995024,False,2.232359148998512,0.38567387187516566
157,0.5495953680947423,0.09911186899989843,0.19802834652364254,nf_pure,0.9991511653200379,0.0005385455307748126,0.7748788651049938,-0.0008488346799621072,0.0008488346799621072,1000000,True,9.381880352011649,
157,0.5495953680947423,0.09911186899989843,0.19802834652364254,vegas,8.235519187581337e-18,6.7313151456968516e-18,,-1.0,1.0,995087,False,2.269439791998593,0.2929566764903525
158,0.7540764696896076,0.6766609512269497,0.5534361228346825,nf_pure,0.9991188463264864,0.0006347449924324609,0.7124475077325604,-0.0008811536735136016,0.0008811536735136016,1000000,True,9.386246969981585,
158,0.7540764696896076,0.6766609512269497,0.5534361228346825,vegas,3.643058983148235e-11,3.590766037830079e-11,,-0.9999999999635694,0.9999999999635694,995083,False,2.2686572130187415,0.43909665133407794
159,0.12599204946309328,0.4898851504549384,0.2507062451913953,nf_pure,0.9986206996773644,0.0009643246453423531,0.517466399844028,-0.0013793003226355571,0.0013793003226355571,1000000,True,9.387853297987022,
159,0.12599204946309328,0.4898851504549384,0.2507062451913953,vegas,2.0385228146614028e-13,2.0315056167132241e-13,,-0.9999999999997962,0.9999999999997962,995089,False,2.260263619973557,0.4376132594431271
